plot,blk,trt,plt.date,herb.trt,herb.trt.POSTdemo,NoResidualAtPost,location,date,site.year,year,timing,weed.species,soy.hgt.cm,weed.demo.unit,above.canopy,greater.ten.cm,less.ten.cm,total.weed.den,weed.check,std.weed den,eb.data,eb.herb,eb.plt.dt,ea.data,ea.herb,ea.plt.dt,lb.data,lb.herb,lb.plt.dt,la.data,la.herb,la.plt.dt,yield.data,rye.bio.m2,soybean.kgha,lorenz,ob1,ob2,ob3,ob4,ob5,ob6,ob7,ob8,ob9,ob10,ob11,ob12,ob13,ob14,ob15,ob16
405,b2,14,standard (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,47.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,b3,14,standard (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,b4,6,early (1 DAP),no residual,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,51.5,1m2,0,1.5,7,8.5,10,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,b1,6,early (1 DAP),no residual,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,55,1m2,0,0,5.5,5.5,10,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,b2,6,early (1 DAP),no residual,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,62,1m2,0,0,2.5,2.5,10,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,b3,6,early (1 DAP),no residual,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,64.5,1m2,0,0,2.5,2.5,10,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,b2,9,early (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,59.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,b4,9,early (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,57.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,b1,9,early (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,58.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,b3,9,early (1 DAP),POST,no residual,yes,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,62,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,b4,2,standard (14 DPP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,58,1m2,0,1,3.5,4.5,10,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,b1,2,standard (14 DPP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49.5,1m2,0,1,1,2,10,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,b3,2,standard (14 DPP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,48,1m2,0,0,1,1,10,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,b2,2,standard (14 DPP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,53.5,1m2,0,0,2.5,2.5,10,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,b2,3,standard (14 DPP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,18.5,1m2,0,0,1,1,10,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,b1,3,standard (14 DPP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,56.5,1m2,0,0,2.5,2.5,10,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,b4,3,standard (14 DPP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,58.5,1m2,0,1,5,6,10,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,b3,3,standard (14 DPP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,50,1m2,0,0,0,0,10,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,52,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,51,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,50,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,b3,12,standard (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49.5,1m2,0,1,1.5,2.5,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,b4,12,standard (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,45,1m2,0,1.5,5,6.5,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,b1,12,standard (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,54.5,1m2,0,1,3,4,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,b2,12,standard (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,47.5,1m2,0,0,1,1,10,na,no,,,no,,,yes,pre,late,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,b2,13,standard (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,45,1m2,0,0,5,5,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,b4,13,standard (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,33,1m2,0,1.5,4,5.5,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,b3,13,standard (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,45.5,1m2,0,0,3,3,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,b1,13,standard (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,41.5,1m2,0,0,1,1,10,na,no,,,no,,,no,,,yes,pre,late,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,15.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,45,1m2,0,0,1,1,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,b4,15,standard (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,50,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,b2,7,early (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,59,1m2,0,0,1,1,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,b1,7,early (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,60,1m2,0,0,1,1,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,b3,7,early (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,62.5,1m2,0,0,1,1,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,b4,7,early (1 DAP),boot,boot,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,58.5,1m2,0,1,2.5,3.5,10,na,yes,pre,early,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,b3,8,early (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,49,1m2,0,0,3.5,3.5,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,b2,8,early (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,66.5,1m2,0,0,1,1,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,b4,8,early (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,59,1m2,0,1,2.5,3.5,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,b1,8,early (1 DAP),anthesis,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,55,1m2,0,0,0,0,10,na,no,,,yes,pre,early,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,b1,10,early (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,53,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,b3,10,early (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,60.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,b4,10,early (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,55,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,b2,10,early (1 DAP),anthesis/POST,anthesis,no,PA,7/28/23,PA23,2023,POST (28 DAT),waterhemp,58.5,1m2,0,0,0,0,10,na,no,,,no,,,no,,,no,,,no,na,na,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,b2,1,standard (14 DPP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,2.7,2.7,0,5.4,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
302,b1,1,standard (14 DPP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,53,1m2,0,0,0,0,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
307,b3,1,standard (14 DPP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,2.7,2.7,0,5.4,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
512,b4,1,standard (14 DPP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,2.7,2.7,2.7,8.1,31,na,yes,utc,std,yes,utc,std,yes,utc,std,yes,utc,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
102,b1,4,standard (14 DPP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
207,b3,4,standard (14 DPP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
404,b2,4,standard (14 DPP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
412,b4,4,standard (14 DPP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,10.8,10.8,13.5,35.1,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
101,b1,11,standard (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,2.7,2.7,2.7,8.1,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
109,b3,11,standard (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,10.8,10.8,0,21.6,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
305,b2,11,standard (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
411,b4,11,standard (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,yes,utc,late,yes,utc,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
111,b4,14,standard (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
301,b1,14,standard (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
405,b2,14,standard (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
509,b3,14,standard (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
110,b4,6,early (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,13.5,13.5,0,27,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
403,b1,6,early (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,0,0,0,0,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
406,b2,6,early (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,21.6,21.6,0,43.2,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
408,b3,6,early (1 DAP),no residual,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,0,0,0,0,31,na,yes,utc,early,yes,utc,early,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
306,b2,9,early (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
310,b4,9,early (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
503,b1,9,early (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
508,b3,9,early (1 DAP),POST,no residual,yes,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
312,b4,2,standard (14 DPP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,0,0,0,0,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
402,b1,2,standard (14 DPP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,8.1,8.1,0,16.2,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
407,b3,2,standard (14 DPP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,0,0,0,0,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
504,b2,2,standard (14 DPP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,8.1,8.1,21.6,37.8,31,na,yes,pre,std,no,,,yes,pre,std,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
104,b2,3,standard (14 DPP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,2.7,2.7,0,5.4,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
202,b1,3,standard (14 DPP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,5.4,5.4,2.7,13.5,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
212,b4,3,standard (14 DPP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,2.7,2.7,0,5.4,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
507,b3,3,standard (14 DPP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,8.1,8.1,2.7,18.9,31,na,no,,,yes,pre,std,no,,,yes,pre,std,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
107,b3,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
112,b4,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
304,b2,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
502,b1,5,standard (14 DPP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
209,b3,12,standard (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,41,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
211,b4,12,standard (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,51,1m2,0,0,0,0,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
401,b1,12,standard (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,5.4,5.4,2.7,13.5,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
505,b2,12,standard (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,0,0,0,0,31,na,no,,,no,,,yes,pre,late,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
205,b2,13,standard (1 DAP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,38,1m2,0,0,0,0,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
311,b4,13,standard (1 DAP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,0,0,0,0,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
409,b3,13,standard (1 DAP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,5.4,5.4,0,10.8,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
501,b1,13,standard (1 DAP),anthesis,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,36,1m2,0,0,0,0,31,na,no,,,no,,,no,,,yes,pre,late,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
105,b2,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
201,b1,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,43,1m2,2.7,2.7,0,5.4,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
309,b3,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
511,b4,15,standard (1 DAP),anthesis/POST,anthesis,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,46,1m2,0,0,0,0,31,na,no,,,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
106,b2,7,early (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,56,1m2,5.4,5.4,5.4,16.2,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
203,b1,7,early (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,0,0,0,0,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
308,b3,7,early (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,53,1m2,0,0,0,0,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
510,b4,7,early (1 DAP),boot,boot,no,VA,6/30/22,VA22,2022,POST (28 DAT),palmer amaranth,48,1m2,5.4,5.4,8.1,18.9,31,na,yes,pre,early,no,,,no,,,no,,,no,na,na,no,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
